"year","epoch","start","sensor","index","n_plots","r_m2","r_pc","abs_m2","abs_pc"
2008,7,"2008-08-04","LT05","TCW",28,0.178260634749046,-0.196977049254229,0.178260634749046,0.196977049254229
2020,8,"2020-08-20","LC08","TCW",28,0.177668973524814,-0.170865386209906,0.177668973524814,0.170865386209906
2011,9,"2011-09-06","LT05","TCW",28,0.176098200936154,-0.225157506968484,0.176098200936154,0.225157506968484
2010,7,"2010-08-05","LT05","RGI",28,-0.17576134745106,0.234648224628659,0.17576134745106,0.234648224628659
2008,7,"2008-08-04","LT05","NDMI",28,0.175151577471881,-0.211232474371442,0.175151577471881,0.211232474371442
2008,7,"2008-08-04","LT05","MSI",28,-0.175151577471881,0.211232474371442,0.175151577471881,0.211232474371442
2006,8,"2006-08-21","LT05","TCW",26,0.174078260254813,-0.123375359106939,0.174078260254813,0.123375359106939
2008,7,"2008-08-04","LT05","NBR",28,0.173996143248519,-0.217206870786166,0.173996143248519,0.217206870786166
2020,10,"2020-09-21","LC08","TCW",28,0.173256054610275,-0.177037253259227,0.173256054610275,0.177037253259227
2007,9,"2007-09-06","LT05","NBR",28,0.171898599394443,-0.205370369164957,0.171898599394443,0.205370369164957
2005,7,"2005-08-05","LT05","NDMI",28,0.170431681822026,-0.176212175935463,0.170431681822026,0.176212175935463
2005,7,"2005-08-05","LT05","MSI",28,-0.170431681822026,0.176212175935463,0.170431681822026,0.176212175935463
2011,5,"2011-07-04","LT05","TCW",20,0.169208774801904,-0.227656861712792,0.169208774801904,0.227656861712792
2007,9,"2007-09-06","LT05","NDVI",28,0.168060917567823,-0.217983323506919,0.168060917567823,0.217983323506919
2020,7,"2020-08-04","LC08","TCW",28,0.166227272066078,-0.137845527723022,0.166227272066078,0.137845527723022
2020,7,"2020-08-04","LC08","NDMI",28,-0.164778817468963,0.218464153028587,0.164778817468963,0.218464153028587
2020,7,"2020-08-04","LC08","MSI",28,0.164778817468963,-0.218464153028587,0.164778817468963,0.218464153028587
2006,5,"2006-07-04","LT05","NBR",27,0.164519487958828,-0.239435846343769,0.164519487958828,0.239435846343769
2020,6,"2020-07-19","LC08","NDVI",28,0.163581923859429,-0.0846872413089459,0.163581923859429,0.0846872413089459
2008,3,"2008-06-01","LT05","TCW",28,0.16313501952001,-0.200802232509927,0.16313501952001,0.200802232509927
2011,9,"2011-09-06","LT05","NDVI",28,0.162661795571164,-0.216828845434279,0.162661795571164,0.216828845434279
2008,7,"2008-08-04","LT05","NDVI",28,0.161878580894919,-0.171085066885335,0.161878580894919,0.171085066885335
2008,9,"2008-09-05","LT05","RGI",28,-0.161559915379712,0.180089777648124,0.161559915379712,0.180089777648124
2006,1,"2006-05-01","LT05","NBR",22,-0.161182158518172,0.334258115521121,0.161182158518172,0.334258115521121
2006,1,"2006-05-01","LT05","RGI",22,-0.159213734795851,0.193753655818601,0.159213734795851,0.193753655818601
2008,3,"2008-06-01","LT05","RGI",28,-0.158008754930609,0.166209879630627,0.158008754930609,0.166209879630627
2011,6,"2011-07-20","LT05","TCW",21,0.157531352557043,-0.223112875201661,0.157531352557043,0.223112875201661
2006,4,"2006-06-18","LT05","RGI",28,-0.155547247822092,0.185764816000507,0.155547247822092,0.185764816000507
2010,4,"2010-06-18","LT05","RGI",28,-0.153742781426489,0.238905263175838,0.153742781426489,0.238905263175838
2011,9,"2011-09-06","LT05","NBR",28,0.153458177629716,-0.216814574491124,0.153458177629716,0.216814574491124
2011,8,"2011-08-21","LT05","NDMI",28,0.151424322288713,-0.19423625525591,0.151424322288713,0.19423625525591
2011,8,"2011-08-21","LT05","MSI",28,-0.151424322288713,0.19423625525591,0.151424322288713,0.19423625525591
2007,1,"2007-05-01","LT05","NDVI",28,0.150495869803243,-0.173879989580745,0.150495869803243,0.173879989580745
2008,3,"2008-06-01","LT05","NBR",28,0.147519717626463,-0.221968090352837,0.147519717626463,0.221968090352837
2011,8,"2011-08-21","LT05","NDVI",28,0.144258201496185,-0.169293792377655,0.144258201496185,0.169293792377655
2008,3,"2008-06-01","LT05","NDMI",28,0.142664243602942,-0.206662507754297,0.142664243602942,0.206662507754297
