"easting","northing","class_id","severity","plot_id","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2013","y2014","y2020","dndmi","worst_year_index","worst_year"
490305,5451555,3,"moderate",535,0.556894063949585,0.516268372535706,0.482607007026672,0.428293019533157,0.444568276405334,0.492337137460709,0.516377747058868,0.546893954277039,0.56377899646759,0.552186906337738,-0.128601044416428,3,2008
506775,5454225,3,"moderate",536,0.508209407329559,0.452954769134521,0.455449253320694,0.492875337600708,0.467622876167297,0.406011551618576,0.523042261600494,0.513285279273987,0.483856648206711,0.482659995555878,-0.102197855710983,5,2010
505575,5486805,3,"moderate",537,0.314227551221848,0.271074742078781,0.2338607609272,0.243454724550247,0.238149270415306,0.202593430876732,0.281806766986847,0.269937932491302,0.236077204346657,0.289752930402756,-0.111634120345116,5,2010
516795,5443275,3,"moderate",538,0.516326546669006,0.421623915433884,0.437737464904785,0.382216811180115,0.460536926984787,0.462642818689346,0.447380781173706,0.452443331480026,0.45932412147522,0.415328323841095,-0.134109735488892,3,2008
495945,5487885,3,"moderate",539,0.507734060287476,0.41274619102478,0.432498693466187,0.455787360668182,0.40512028336525,0.472794711589813,0.479329138994217,0.423315078020096,0.430391520261765,0.433332681655884,-0.102613776922226,4,2009
493905,5466525,3,"moderate",540,0.350357711315155,0.361095905303955,0.35120216012001,0.241607517004013,0.366738498210907,0.342445403337479,0.402573317289352,0.443429827690125,0.403210878372192,0.419939190149307,-0.108750194311142,3,2008
482865,5485395,3,"moderate",541,0.446902364492416,0.414701014757156,0.454638421535492,0.42058053612709,0.331782668828964,0.352136671543121,0.393576741218567,0.378200948238373,0.359881490468979,0.393515348434448,-0.115119695663452,4,2009
518115,5457075,3,"moderate",542,0.374616533517838,0.321063041687012,0.328914254903793,0.373551398515701,0.322865724563599,0.272275686264038,0.320911675691605,0.380089402198792,0.33090677857399,0.379298508167267,-0.102340847253799,5,2010
497775,5474385,3,"moderate",543,0.406326532363892,0.342036962509155,0.361976385116577,0.33962881565094,0.318731427192688,0.540484189987183,0.354508459568024,0.369235068559647,0.668636679649353,0.493319064378738,-0.0875951051712036,4,2009
496665,5460045,3,"moderate",544,0.407268673181534,0.33393993973732,0.31796807050705,0.381191194057465,0.38883039355278,0.343801349401474,0.430420249700546,0.457907170057297,0.424132138490677,0.465048938989639,-0.0893006026744843,2,2007
500805,5467635,3,"moderate",545,0.357826203107834,0.31692361831665,0.280034869909286,0.287747800350189,0.368811339139938,0.334536641836166,0.327854573726654,0.338896960020065,0.265579283237457,0.405903488397598,-0.0922469198703766,8,2014
523485,5447445,3,"moderate",546,0.246628955006599,0.208191677927971,0.153912857174873,0.167387545108795,0.218451708555222,0.190087929368019,0.255080044269562,0.259667724370956,0.245734184980392,0.155825778841972,-0.0927160978317261,2,2007
502455,5464905,3,"moderate",547,0.288892179727554,0.219957187771797,0.240196272730827,0.33946692943573,0.244373008608818,0.269582599401474,0.189305707812309,0.256082445383072,0.328827321529388,0.267053753137589,-0.099586471915245,6,2011
498495,5488125,3,"moderate",548,0.35864183306694,0.329839944839478,0.321102142333984,0.302504897117615,0.260285526514053,0.232640519738197,0.392452716827393,0.371181488037109,0.335649818181992,0.132937699556351,-0.126001313328743,5,2010
497565,5456925,3,"moderate",549,0.287671804428101,0.221071675419807,0.257213085889816,0.215248629450798,0.200813516974449,0.260660201311111,0.263510763645172,0.281823456287384,0.254238247871399,0.320773601531982,-0.0868582874536514,4,2009
523065,5441505,3,"moderate",550,0.411095857620239,0.361064583063126,0.418049663305283,0.331100106239319,0.372553467750549,0.447327435016632,0.390533864498138,0.379883915185928,0.374302119016647,0.394700706005096,-0.0799957513809204,3,2008
504675,5487645,3,"moderate",551,0.261220067739487,0.16005577147007,0.146544262766838,0.225044757127762,0.24940399825573,0.734132647514343,0.22281950712204,0.193673327565193,0.199111685156822,0.257604032754898,-0.114675804972649,2,2007
482835,5481885,3,"moderate",552,0.289213508367538,0.238799795508385,0.224119707942009,0.188364639878273,0.251786768436432,0.197364881634712,0.248333275318146,0.309183955192566,0.233570709824562,0.347130209207535,-0.100848868489265,3,2008
531675,5456415,3,"moderate",553,0.470406889915466,0.405247867107391,0.420806854963303,0.37580606341362,0.469583570957184,0.384030759334564,0.428333401679993,0.417097628116608,0.46843358874321,0.474634885787964,-0.0946008265018463,3,2008
514395,5488605,3,"moderate",554,0.292035400867462,0.679573237895966,0.529495060443878,0.349135935306549,0.675977647304535,0.794419705867767,0.683615803718567,0.183220148086548,0.233595967292786,0.243506371974945,-0.108815252780914,7,2013
504345,5465835,3,"moderate",555,0.433494508266449,0.416824251413345,0.44513601064682,0.411891907453537,0.396535992622375,0.340654999017715,0.462655663490295,0.499630868434906,0.469840496778488,0.518300950527191,-0.0928395092487335,5,2010
510765,5474985,3,"moderate",556,0.32542222738266,0.309071600437164,0.313308656215668,0.214213281869888,0.377581924200058,0.317457556724548,0.377324819564819,0.402261942625046,0.353259444236755,0.37686961889267,-0.111208945512772,3,2008
486435,5441175,3,"moderate",557,0.305276602506638,0.176799952983856,0.172769919037819,0.207563698291779,0.177637562155724,0.186335876584053,0.222769230604172,0.278212428092957,0.261460453271866,0.311039924621582,-0.132506683468819,2,2007
528525,5452305,3,"moderate",558,0.299083858728409,0.832411885261536,0.672878742218018,0.332096815109253,0.738251388072968,0.628925859928131,0.707100927829742,0.185818508267403,0.612683534622192,0.341405928134918,-0.113265350461006,7,2013
486885,5475015,3,"moderate",559,0.539324760437012,0.538302898406982,0.482126921415329,0.435309648513794,0.479951322078705,0.590714991092682,0.511374354362488,0.478350728750229,0.474947780370712,0.45490750670433,-0.104015111923218,3,2008
530175,5445615,3,"moderate",560,0.233220010995865,0.200427904725075,0.148060590028763,0.325886696577072,0.247603371739388,0.333746403455734,0.334366202354431,0.609890937805176,0.230473503470421,0.0571288727223873,-0.085159420967102,2,2007
518415,5446935,3,"moderate",561,0.314886748790741,0.22760035097599,0.305968433618546,0.271346896886826,0.291721850633621,0.291508316993713,0.276468843221664,0.299070864915848,0.272197782993317,0.383201152086258,-0.0872863978147507,1,2006
516585,5452275,3,"moderate",562,0.447799652814865,0.397352397441864,0.415269434452057,0.415142297744751,0.440447837114334,0.357581406831741,0.464919865131378,0.399500250816345,0.365461498498917,0.383888602256775,-0.0902182459831238,5,2010
511605,5457645,3,"moderate",563,0.518443167209625,0.463926494121552,0.456861972808838,0.497314274311066,0.435850858688354,0.482509016990662,0.529046177864075,0.51090133190155,0.524052679538727,0.509104311466217,-0.0825923085212708,4,2009
499425,5441025,3,"moderate",564,0.424339592456818,0.395428270101547,0.394296318292618,0.361152201890945,0.410961031913757,0.335479557514191,0.429700762033463,0.459049701690674,0.393383264541626,0.461743026971817,-0.088860034942627,5,2010
514905,5439045,3,"moderate",565,0.409679263830185,0.305076479911804,0.373656421899796,0.413666576147079,0.42739725112915,0.445845395326614,0.443229645490646,0.477773994207382,0.497553765773773,0.488072097301483,-0.104602783918381,1,2006
502845,5450265,3,"moderate",566,0.330438017845154,0.246835231781006,0.282895237207413,0.296831250190735,0.298017114400864,0.281929045915604,0.316836625337601,0.327551931142807,0.311656713485718,0.339886754751205,-0.083602786064148,1,2006
514545,5441145,3,"moderate",567,0.464455991983414,0.48477503657341,0.450945198535919,0.447448253631592,0.443758755922318,0.448755204677582,0.46195176243782,0.391831815242767,0.359350383281708,0.428944885730743,-0.105105608701706,8,2014
494325,5460345,3,"moderate",568,0.360337883234024,0.288659423589706,0.237090438604355,0.309069782495499,0.290124446153641,0.38055345416069,0.264865785837173,0.260487020015717,0.551425039768219,0.368214339017868,-0.123247444629669,2,2007
497895,5446155,3,"moderate",569,0.277282804250717,0.258173942565918,0.197488322854042,0.323286771774292,0.222800463438034,0.327840030193329,0.281217485666275,0.329050213098526,0.299241006374359,0.325375109910965,-0.0797944813966751,2,2007
501195,5480415,3,"moderate",570,0.227444723248482,0.195029750466347,0.136550605297089,0.206642061471939,0.15049734711647,0.28569683432579,0.248854503035545,0.236996710300446,0.0962033867835999,0.331301480531693,-0.131241336464882,8,2014
489255,5468775,3,"moderate",571,0.346439063549042,0.337084352970123,0.331874996423721,0.287491291761398,0.317208111286163,0.24906325340271,0.373556971549988,0.401531875133514,0.395999014377594,0.416493594646454,-0.0973758101463318,5,2010
496005,5477205,3,"moderate",572,0.505472302436829,0.454670518636703,0.40510493516922,0.492187142372131,0.512826442718506,0.437926471233368,0.455275505781174,0.444553226232529,0.462424546480179,0.511756241321564,-0.100367367267609,2,2007
521625,5484915,3,"moderate",573,0.276605069637299,0.284878104925156,0.272639662027359,0.301297128200531,0.237826287746429,0.237960159778595,0.182497218251228,0.223413556814194,0.175567254424095,0.216204598546028,-0.101037815213203,8,2014
529425,5488755,3,"moderate",574,0.295519322156906,0.183976545929909,0.193558275699615,0.237663194537163,0.307527095079422,0.332417339086533,0.306736320257187,0.3168685734272,0.299705684185028,0.399469375610352,-0.111542776226997,1,2006
507915,5459955,3,"moderate",575,0.359964460134506,0.335357993841171,0.326515734195709,0.337676763534546,0.322417855262756,0.240020200610161,0.348812431097031,0.319724023342133,0.305070549249649,0.368925780057907,-0.119944259524345,5,2010
526245,5472675,3,"moderate",576,0.315618425607681,0.274770349264145,0.304521799087524,0.523722112178802,0.265952736139297,0.206993520259857,0.317581176757812,0.316037118434906,0.290398806333542,0.374294102191925,-0.108624905347824,5,2010
490935,5488425,3,"moderate",577,0.34647673368454,0.335348010063171,0.328348696231842,0.261025786399841,0.251156836748123,0.259255617856979,0.367520838975906,0.334003359079361,0.293920367956161,0.336219638586044,-0.0953198969364166,4,2009
528135,5487045,3,"moderate",578,0.224666491150856,0.186739593744278,0.206353470683098,0.219336748123169,0.184909075498581,0.161142960190773,0.151723489165306,0.188572227954865,0.098514012992382,0.19862462580204,-0.126152478158474,8,2014
519375,5448495,3,"moderate",579,0.437424927949905,0.40543121099472,0.35628467798233,0.455927133560181,0.386851996183395,0.426218599081039,0.423240005970001,0.368240535259247,0.34895196557045,0.406043171882629,-0.0884729623794556,8,2014
508455,5470725,3,"moderate",580,0.363202482461929,0.281505763530731,0.315019190311432,0.336496710777283,0.333776772022247,0.335531741380692,0.381295055150986,0.385496884584427,0.381875336170197,0.385796636343002,-0.0816967189311981,1,2006
496335,5463525,3,"moderate",581,0.447634220123291,0.383333712816238,0.409550219774246,0.448557704687119,0.466578155755997,0.337096035480499,0.482365697622299,0.515767633914948,0.534374356269836,0.526314735412598,-0.110538184642792,5,2010
497175,5471355,3,"moderate",582,0.278226405382156,0.323395848274231,0.300269693136215,0.30230113863945,0.194874078035355,0.338967710733414,0.423261016607285,0.49103569984436,0.356076598167419,0.515775561332703,-0.0833523273468018,4,2009
514995,5446755,3,"moderate",583,0.213528633117676,0.223650515079498,0.229780286550522,0.305806279182434,0.219625875353813,0.103686183691025,0.190813988447189,0.226851671934128,0.208246931433678,0.159769535064697,-0.109842449426651,5,2010
505305,5440365,3,"moderate",584,0.48644807934761,0.443514674901962,0.472868531942368,0.450622588396072,0.464078992605209,0.375172972679138,0.498977810144424,0.556599855422974,0.532718181610107,0.555201709270477,-0.111275106668472,5,2010
500715,5474745,3,"moderate",585,0.605103194713593,0.60367739200592,0.566377639770508,0.497644007205963,0.591497898101807,0.60994553565979,0.632136464118958,0.624375641345978,0.597208440303802,0.60718309879303,-0.107459187507629,3,2008
501915,5481465,3,"moderate",586,0.364355951547623,0.340280622243881,0.309715688228607,0.262053072452545,0.366283476352692,0.33149915933609,0.353673726320267,0.361253470182419,0.318794280290604,0.34693831205368,-0.102302879095078,3,2008
503235,5468775,3,"moderate",587,0.443999707698822,0.346691489219666,0.343455791473389,0.455210268497467,0.390407115221024,0.420470744371414,0.423938632011414,0.389915555715561,0.397060871124268,0.444455772638321,-0.100543916225433,2,2007
524445,5439015,3,"moderate",588,0.214358434081078,0.228712558746338,0.232204541563988,0.126830533146858,0.184929445385933,0.218387618660927,0.221362963318825,0.266425311565399,0.242752522230148,0.256825357675552,-0.0875279009342194,3,2008
502305,5450745,3,"moderate",589,0.327253937721252,0.250384420156479,0.266292095184326,0.225369676947594,0.227409958839417,0.212723597884178,0.322743237018585,0.275230169296265,0.212271973490715,0.35297879576683,-0.114981964230537,8,2014
499335,5484705,3,"moderate",590,0.492590218782425,0.606220185756683,0.400806069374084,0.367632687091827,0.4888836145401,0.447673410177231,0.458640366792679,0.39342275261879,0.39253705739975,-0.0278142523020506,-0.124957531690598,3,2008
516135,5445885,3,"moderate",591,0.332896053791046,0.314876616001129,0.297230035066605,0.334278762340546,0.358780920505524,0.313433766365051,0.251312166452408,0.249495357275009,0.249732583761215,0.275432646274567,-0.083400696516037,7,2013
500595,5467515,3,"moderate",592,0.452510058879852,0.356356978416443,0.385539561510086,0.413324058055878,0.433767408132553,0.471442669630051,0.4342360496521,0.509877145290375,0.526970624923706,0.531572639942169,-0.0961530804634094,1,2006
516015,5459475,3,"moderate",593,0.275456130504608,0.293748170137405,0.240267425775528,0.245630860328674,0.195369601249695,0.164888560771942,0.178998067975044,0.202211439609528,0.180446282029152,0.310181230306625,-0.110567569732666,5,2010
531555,5471025,3,"moderate",594,0.230248138308525,0.147175490856171,0.18341962993145,0.322325676679611,0.215888664126396,0.287170112133026,0.238016948103905,0.259144425392151,0.27044290304184,0.259508848190308,-0.0830726474523544,1,2006
491475,5441565,3,"moderate",595,0.30412021279335,0.326370716094971,0.325002759695053,0.291523545980453,0.315166085958481,0.467451989650726,0.213698014616966,0.407269597053528,0.33149528503418,0.419191896915436,-0.090422198176384,6,2011
501225,5446755,3,"moderate",596,0.298704534769058,0.271994441747665,0.224845364689827,0.234116300940514,0.228202283382416,0.1794064193964,0.207009091973305,0.278558433055878,0.204562693834305,0.279458820819855,-0.119298115372658,5,2010
496815,5486325,3,"moderate",597,0.314388990402222,0.253608912229538,0.238079935312271,0.27897372841835,0.198254689574242,0.272615253925323,0.2871033847332,0.275546312332153,0.257439732551575,0.282793462276459,-0.11613430082798,4,2009
